	t	H	expr	parvals	sse	bic	Hp
95000	95000	-105.759667521023	(((((T * _a0_) + ((pow2((_a1_ * (_a4_ * T))) * (T * (-(T) * _a4_))) * T)) * _a3_) * (exp(cos((T * (((_a0_ * (_a4_ / T)) * T) * (_a3_ * _a2_))))) + _a1_)) / _a2_)	{'Canada': {'_a0_': -7.954766906268464e-15, '_a1_': 1.5639694098248256, '_a2_': 65.81671102195371, '_a3_': 4.035027650569911e+17, '_a4_': -0.02991398599917788}}	{'Canada': 0.09742581761664196}	-417.469917976057	102.97529146700572
47000	47000	-141.536108138309	(((((T + ((cos((T / ((_a1_ + (_a1_ ** T)) * _a0_))) / P) * (T / P))) * ((_a0_ / P) + (_a0_ * (_a2_ * T)))) + _a4_) / sqrt(_a3_)) / _a1_)	{'Canada': {'_a0_': 0.0006494109322574919, '_a1_': 1.1063845460476435e-153, '_a2_': -146622.66676734708, '_a3_': 1.7976931162706992e+308, '_a4_': -3.0214292652624333}}	{'Canada': 0.06062849734234931}	-468.222822204439	92.5753029639103
77000	77000	-132.666882856088	(((((T + (_a4_ / _a4_)) / (((cos((_a0_ + (T * _a4_))) / T) + _a3_) + _a2_)) + _a0_) * (_a3_ + -(_a4_))) * (_a3_ * T))	{'Canada': {'_a0_': -1.4407154238678435e-06, '_a2_': 890384.39787577, '_a3_': -193375.96526415157, '_a4_': -6290.180248988109, '_a1_': 1.0}}	{'Canada': 0.10872405040106066}	-410.4025162396	72.53437526371265
73000	73000	-79.5383359287045	(((((_a0_ ** ((_a0_ * ((pow2((_a1_ + _a1_)) * (_a1_ * pow2(pow2((T * _a2_))))) * pow2(_a1_))) * ((_a1_ * _a1_) * ((pow2(_a1_) * ((_a1_ * _a0_) * (T + ((_a2_ + (_a2_ + _a1_)) + _a4_)))) * _a4_)))) + _a3_) * _a0_) * _a4_) * T)	{'Canada': {'_a0_': 1.641573025380795e+88, '_a1_': 3.376693554560231e-07, '_a2_': -0.0012343191031376057, '_a3_': 63.77252193335823, '_a4_': -6.261295117993996e-89}}	{'Canada': 0.10676959537838908}	-407.670648783589	124.29698846309014
63000	63000	-110.39124702031	(((((_a0_ ** ((sin((_a3_ * (_a0_ ** ((T + (T ** T)) + (_a2_ / _a0_))))) / _a3_) * _a0_)) / (_a4_ / (_a1_ ** T))) * (_a2_ * _a0_)) * (_a0_ * _a1_)) * pow2(_a2_))	{'Canada': {'_a0_': 1.1046605459411799e+45, '_a1_': 2.692552389571376e+80, '_a2_': -2.228209365690692e+45, '_a3_': 2.64111939678686e+47, '_a4_': 2.409958512160425e+307}}	{'Canada': 0.10428389609072575}	-410.191167355753	94.7043366575664
20000	20000	-115.593372840309	(((((_a0_ ** T) + (cos((T * (sqrt(_a1_) / (_a1_ + _a1_)))) * ((pow2(T) ** cos(_a2_)) + (_a2_ * P)))) * (((_a1_ ** ((_a2_ + _a3_) + _a2_)) / _a0_) / _a0_)) / _a4_) / _a3_)	{'Canada': {'_a0_': 3.321397363722609e-47, '_a1_': 6.3796312892281015e-09, '_a2_': -7.790807068566626, '_a3_': -8.575517508133062e-63, '_a4_': 1.880192298471073e+283}}	{'Canada': 0.07204468919582395}	-449.763013782992	109.28813405118652
91000	91000	-106.794507866251	(((((_a0_ + (pow2(_a2_) / T)) / ((pow2(sin((_a4_ ** -(T)))) + _a1_) * _a3_)) + pow2(((_a0_ + (T * T)) * _a2_))) * (_a3_ * (_a3_ * _a3_))) * (((_a3_ * _a3_) * _a3_) * _a0_))	{'Canada': {'_a0_': -9.383705544732997e-90, '_a1_': 0.20946334638652994, '_a2_': 2173649805.8035626, '_a3_': 19693859771328.977, '_a4_': 9.618872383806398e-247}}	{'Canada': 0.0979885831003489}	-416.853626924784	101.63230559614144
49000	49000	-107.936546200703	(((((_a1_ * ((-(_a0_) / _a4_) ** T)) + (-(_a4_) + T)) + T) * (((cos((_a0_ * T)) / (_a4_ ** (_a1_ * _a1_))) * _a2_) / ((_a0_ / _a1_) * -(T)))) + _a1_)	{'Canada': {'_a0_': -6248.211875301102, '_a1_': -0.21915607941152068, '_a2_': -0.0001300075260597045, '_a4_': 2.5003624936071896e-104, '_a3_': 1.0}}	{'Canada': 0.11275490817921381}	-406.507343401867	95.31712550023136
92000	92000	-105.46444195465	(((((_a1_ * -((sin((sqrt(pow2((_a4_ + -((_a1_ * T))))) * (_a3_ * _a2_))) / (_a0_ + (((T / _a3_) * T) * T))))) + (_a4_ / T)) * pow2(_a0_)) * _a1_) + (_a2_ + _a0_))	{'Canada': {'_a0_': 3.572875728720647e-08, '_a1_': 2617.7346128206577, '_a2_': -0.3649808089004922, '_a3_': 2.9258243485358757, '_a4_': 5.224301336475518}}	{'Canada': 0.10013261020376021}	-414.537672206343	101.804394148522
68000	68000	-146.390953845682	(((((_a1_ + (_a4_ ** P)) + (_a1_ / P)) * _a0_) + ((_a2_ * (P * (_a4_ + P))) / (T ** (cos(_a0_) * (((_a3_ / _a4_) ** P) * exp((_a4_ ** P))))))) + _a4_)	{'Canada': {'_a0_': 3.342904166247247, '_a1_': -0.0031425185961708236, '_a2_': -22216191005.695683, '_a3_': 3.536061411961198e-21, '_a4_': 1.3050555403327459e-45}}	{'Canada': 0.048755250942700286}	-491.543700374071	99.3808963413534
55000	55000	-140.983199579545	(((((_a1_ / _a0_) + sin(_a2_)) ** T) * (_a3_ + (_a3_ + _a1_))) * (_a1_ / (_a4_ + cos((_a2_ * T)))))	{'Canada': {'_a0_': 3.072467268997e-312, '_a1_': 6.263917905296947e-151, '_a2_': 4828.049827978934, '_a3_': -1.390552699336314e+149, '_a4_': 1.9923798185787394}}	{'Canada': 0.10937825773906527}	-405.087783193292	61.56069201710106
38000	38000	-99.3166115633844	(((((_a2_ * (((cos((((((_a2_ * pow2(_a1_)) ** T) * ((T / _a4_) * T)) * _a2_) + T)) * ((_a2_ / _a3_) / (_a1_ / T))) / pow2(sin((_a4_ + (-(pow2(P)) + _a4_))))) + _a2_)) * pow2(_a3_)) / _a1_) / _a0_) * _a2_)	{'Canada': {'_a0_': 3.7329732976199495e+112, '_a1_': -2.5053223701635388e-26, '_a2_': 2314813721.660241, '_a3_': -1.2627148234510024e+29, '_a4_': 1222.0790637966375}}	{'Canada': 0.06410797374621029}	-462.251824604008	131.80930073861978
76000	76000	-78.9880882845436	(((((_a2_ * ((_a1_ + T) ** (pow2(T) / _a4_))) * pow2((_a0_ / (_a2_ / _a0_)))) / ((T * (T / _a3_)) + ((_a4_ * (_a4_ * (T * _a0_))) + _a3_))) / ((pow3(_a4_) * (_a4_ * (_a4_ / _a0_))) * (_a4_ * (_a4_ / _a0_)))) / _a4_)	{'Canada': {'_a0_': 8.11681530537805e+17, '_a1_': 0.9970211059620981, '_a2_': 4.466074334946863e+181, '_a3_': -0.002013445147678715, '_a4_': 1.5611170848324813e-09}}	{'Canada': 0.10177227185063356}	-412.799748373867	127.41178590238988
