	t	H	expr	parvals	sse	bic	Hp
91000	91000	-129.759679261977	(((cos(P) ** ((_a4_ / ((_a3_ * ((_a0_ + _a0_) / _a4_)) + (_a4_ ** (_a0_ * pow2((pow2((_a2_ * T)) * (pow2(((T * pow2(_a0_)) * _a0_)) * (P * _a0_)))))))) * _a0_)) / ((log(_a4_) * T) / P)) + (_a1_ + P))	{'Belgium': {'_a0_': -6.333647695442353e-08, '_a1_': -0.329396302478596, '_a2_': 1.4266410957889772e+32, '_a3_': 1.3343340605748563e+17, '_a4_': 11282428218.0243}}	{'Belgium': 0.040309181008185216}	-511.898700250169	126.18967086310704
84000	84000	-130.83502000292	(((cos(P) ** ((_a4_ / ((_a3_ * (_a0_ / _a4_)) + (_a3_ ** (_a0_ * pow2((pow2((_a2_ * T)) * (pow2((((_a4_ ** _a1_) * pow2(_a0_)) * _a0_)) * (P * _a0_)))))))) * _a0_)) / ((log(_a4_) * T) / P)) + (_a1_ + P))	{'Belgium': {'_a0_': -1.1586694453284039e-07, '_a1_': -0.3345682147434495, '_a2_': 6.963442173621645e+31, '_a3_': 5.968719682134799e+16, '_a4_': 5006110763.00178}}	{'Belgium': 0.03895312499538839}	-515.560268021073	126.94511400761712
55000	55000	-51.3814380567069	(((log(_a3_) / (T * (T / -(_a4_)))) + _a4_) + (((_a1_ * pow2(_a4_)) * ((_a0_ * _a1_) / _a3_)) * ((_a3_ * ((_a1_ + pow2(_a4_)) / pow2(log((exp(_a3_) * ((_a1_ + _a4_) * T)))))) ** (log((_a1_ / _a3_)) / _a1_))))	{'Belgium': {'_a0_': -0.031111447736161587, '_a1_': 403.1233964206555, '_a3_': 5.942718749196844e-12, '_a4_': 2.717203073240006e-08, '_a2_': 1.0}}	{'Belgium': 0.17685019111730094}	-358.348089253575	127.7926065700806
53000	53000	-146.720358624191	(((pow2((P ** pow2((-(((T / ((((_a1_ + _a2_) * cos((T ** _a2_))) * _a2_) + T)) * -((T * (_a3_ * P))))) ** sqrt(P))))) ** _a4_) + (_a0_ + P)) + sin(_a1_))	{'Belgium': {'_a0_': -0.754083415971216, '_a1_': 0.4258964547004896, '_a2_': -0.0641828877624146, '_a3_': -5160.236234407424, '_a4_': 0.0996887120776353}}	{'Belgium': 0.04014367331212059}	-512.338941895067	109.44911232334302
50000	50000	-36.1823819685605	(((sin(((((_a2_ + T) ** T) ** ((_a0_ * T) * T)) + _a1_)) * ((pow2(((pow2((_a0_ * (_a3_ * _a0_))) * ((_a0_ * (_a0_ * _a0_)) * pow3(_a3_))) * _a0_)) * pow3((_a0_ / _a4_))) * -(T))) / exp(_a1_)) * pow2(_a0_))	{'Belgium': {'_a0_': -399565639809.52985, '_a1_': 688.3633942108177, '_a2_': 0.9974611991188549, '_a3_': 519626.9565859912, '_a4_': 1.0}}	{'Belgium': 0.2148316737385891}	-332.858216500651	130.24672628176512
88000	88000	-155.433209718295	((-(((_a3_ * (log((_a0_ / _a4_)) / T)) + P)) * (((T * T) ** (_a0_ * pow2(P))) + (((_a0_ / T) / exp(((P / _a4_) ** P))) * (P / _a1_)))) + _a3_)	{'Belgium': {'_a0_': 1.8991420654008677, '_a1_': -3.975106842033787, '_a3_': 1.5604869324575787e-05, '_a4_': 4.520918221868901e-11, '_a2_': 1.0}}	{'Belgium': 0.04271575869874894}	-510.366743669426	99.75016211641784
83000	83000	-163.217940941081	((-((T ** pow2((sqrt(((T / (((_a0_ + sin((T ** _a4_))) / (_a4_ + ((P + _a3_) + T))) / P)) * T)) * _a1_)))) * _a2_) + (_a1_ + P))	{'Belgium': {'_a0_': 1.0621937673016548, '_a1_': -0.34963105346990414, '_a2_': -0.5344985742896745, '_a3_': 441201.5794520892, '_a4_': -0.25156967100369787}}	{'Belgium': 0.041448294576597086}	-508.916880207193	91.24049916251566
23000	23000	-152.820584765713	((-((_a1_ * _a4_)) / P) + (((pow2(((_a4_ ** (((_a0_ * T) / P) * (-(_a4_) * _a2_))) + _a2_)) ** P) * (pow3(T) + (_a4_ ** pow2(_a3_)))) ** _a0_))	{'Belgium': {'_a0_': -8922639.441713018, '_a1_': 0.022748099507022612, '_a2_': 1.0000017017735272, '_a3_': -0.04160715980521226, '_a4_': 0.9999472010040925}}	{'Belgium': 0.048779450181458156}	-491.490605043478	92.92471775602569
58000	58000	-165.585456188056	((-(_a2_) + (_a4_ / abs((((_a4_ ** exp(P)) * _a0_) ** ((_a3_ * (P * _a4_)) / (((T * log(_a1_)) * _a2_) * T)))))) + (exp(_a3_) * P))	{'Belgium': {'_a0_': 5.9749285668958905, '_a1_': 3.5386669034617212e+28, '_a2_': 0.2987046465099444, '_a3_': -0.20388187630754295, '_a4_': 0.18250301085301862}}	{'Belgium': 0.040391141799489556}	-511.681357682512	90.25522265320004
46000	46000	-28.0762043750343	((-(sin(_a2_)) + abs((_a3_ * ((_a0_ + (_a3_ * T)) + (pow2(((((pow3(T) / _a4_) * (pow2(T) * (pow2((_a0_ / (_a3_ + _a3_))) / pow2(((_a3_ + _a3_) * (_a3_ / _a0_)))))) + _a1_) * T)) * (_a2_ + _a2_)))))) * pow3(_a4_))	{'Belgium': {'_a0_': 3.3879433389814624e-35, '_a1_': -4.3443444020049326e+18, '_a2_': 8.951436223101874e-68, '_a3_': -2.1916232078362104e-32, '_a4_': 1.2058387039308495e+22}}	{'Belgium': 0.2264738139414764}	-327.211343090214	135.52946717007254
