	t	H	expr	parvals	sse	bic	Hp
67000	67000	-123.241216227692	(((_a2_ * (_a4_ * T)) + ((((T ** _a1_) / _a2_) / _a2_) * _a3_)) * (_a3_ + ((((((_a0_ / _a3_) / ((_a3_ * _a3_) * _a1_)) * (T / _a3_)) * (_a4_ * T)) * ((_a4_ * _a4_) / (_a3_ * ((T + T) ** _a2_)))) / _a3_)))	{'UK': {'_a0_': 7.917975062887646e-309, '_a1_': -32.98443090508308, '_a2_': -33.710518428746596, '_a3_': -3.974149603019158e-43, '_a4_': -1.1434233390432274e+32}}	{'UK': 0.05274285636541264}	-483.131848770799	118.3247081577076
60000	60000	-192.710221926871	(((_a2_ * _a1_) + exp((_a0_ * (T ** _a2_)))) * (_a4_ ** -(T)))	{'UK': {'_a0_': -6526142465050407.0, '_a1_': -0.002753130743968222, '_a2_': 5.808160350658994, '_a4_': 1.2444231162339093e-217, '_a3_': 1.0}}	{'UK': 0.06648308575549572}	-463.032120323221	38.80583823474057
31000	31000	-157.518148074599	(((_a2_ * _a3_) * (((T + _a1_) ** ((T * _a3_) + _a0_)) + ((((_a4_ + -((T * (_a1_ * _a1_)))) * (_a3_ / (_a3_ * _a2_))) + _a0_) * _a2_))) + _a1_)	{'UK': {'_a0_': -13263.549475903212, '_a1_': 0.9950072970866752, '_a2_': 9.59605247692057e-06, '_a3_': 6763733.684181002, '_a4_': 0.11394346676058206}}	{'UK': 0.05670336025868781}	-475.384499436413	80.17410164360737
34000	34000	-120.262707722551	(((_a2_ * _a4_) + (pow2((pow2((_a0_ + (fac(tanh(T)) / (_a2_ * (((T + _a4_) * T) + _a1_))))) + (T * _a3_))) / (pow2(T) / (_a4_ + _a0_)))) * (_a3_ ** ((_a3_ + _a4_) / (-(_a4_) / T))))	{'UK': {'_a0_': 39.41381216348802, '_a1_': -0.007457404112396596, '_a2_': 3.396645301769006, '_a3_': 1.3578609643932383e-286, '_a4_': -0.0027156459936396034}}	{'UK': 0.05390505179141013}	-480.799691756365	120.1371381556321
31000	31000	-181.188546327471	(((_a2_ * pow2((_a2_ * -(T)))) * _a4_) + (((_a1_ * T) ** (((P * -(_a3_)) * T) + _a2_)) * _a0_))	{'UK': {'_a0_': 4.989131914850276e-06, '_a1_': 248.72911044669632, '_a2_': -22.023283011627882, '_a3_': -248439.7992645449, '_a4_': 0.7257691892568162}}	{'UK': 0.05469110269482451}	-479.250669767748	58.4367885564026
24000	24000	-148.463439089169	(((_a2_ * pow2(T)) + (T / (((_a0_ * (((_a3_ + _a0_) * _a2_) * _a3_)) * T) + _a1_))) + (((-(_a4_) * T) ** ((P / -(_a0_)) * _a1_)) / _a3_))	{'UK': {'_a0_': -6.526383564853057e+203, '_a1_': -2.1037641856106329e+207, '_a2_': -7481.93134158823, '_a3_': 1.2730172780423774, '_a4_': -472.39978714012364}}	{'UK': 0.0614609185622776}	-466.763720281615	84.91842105163835
30000	30000	-118.705869267694	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ + (_a0_ * _a1_))) * (_a1_ + _a3_)))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2((_a4_ + _a0_)) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * _a1_)	{'UK': {'_a0_': -4.698691733781653e-47, '_a1_': 4.043333243794056e+41, '_a2_': -4.018102500382996e-53, '_a3_': 8.551593669276937, '_a4_': 1.0041800847372636e-10}}	{'UK': 0.05302807841404799}	-482.554774676825	122.57151807071868
29000	29000	-123.585595031427	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ + (_a0_ * _a1_))) * _a1_))) * (T ** ((((exp(_a2_) * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) * -(_a3_)) * pow2(_a4_))) + _a3_)))) / T) * _a1_)	{'UK': {'_a0_': 7.924116412610426e-25, '_a1_': -1.1546522541835597e+20, '_a2_': -7.891154427220328e-22, '_a3_': 4.993900075440359, '_a4_': 4.103308540038734e-06}}	{'UK': 0.05368015447497436}	-481.247040397421	117.03792516728326
73000	73000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951526
74000	74000	-116.149678289713	(((_a2_ + (pow2((_a2_ * ((pow2(T) + (_a4_ / (_a0_ * _a1_))) * _a1_))) * (T ** ((((_a4_ * -((_a4_ ** (T * pow2(_a3_))))) / _a2_) * ((pow2(_a4_) / -(_a3_)) * pow2(_a4_))) + _a3_)))) / _a4_) * ((_a3_ / pow2(T)) * _a1_))	{'UK': {'_a0_': -4.5777807677668194e-54, '_a1_': 3.3620033496486913e+45, '_a2_': -3.8719631513896885e-65, '_a3_': 6.818434185594678, '_a4_': 2.9948398721989726e-13}}	{'UK': 0.05214853991434859}	-484.344389418456	126.02251641951526
