	t	H	expr	parvals	sse	bic	Hp
48000	48000	-121.028969871263	((_a2_ ** P) + (log((T + _a3_)) / (((_a2_ * _a2_) * (T + _a4_)) * (T ** ((cos(T) ** ((_a2_ * (_a1_ ** (_a1_ + ((_a0_ * T) / _a4_)))) + ((_a2_ * _a2_) / _a1_))) / (_a4_ * _a3_))))))	{'Croatia': {'_a0_': -7.920668137755941e+62, '_a1_': 8.321788016985292e-66, '_a2_': 2.925098613759456e-30, '_a3_': -6.33529082062106e-60, '_a4_': 1.6150191473971934e+60}}	{'Croatia': 0.05924652410822696}	-470.690019886327	114.31604007190045
55000	55000	-109.448392014204	((_a2_ + (_a4_ * pow2(_a3_))) * (pow2((-(_a0_) ** (_a0_ * (pow2(_a3_) * (-(_a3_) * (_a0_ * pow2((P / (_a3_ * ((_a0_ + (_a2_ + (_a2_ * (sqrt(T) ** _a3_)))) + -(P))))))))))) + (P + -((_a1_ / (_a3_ * _a3_))))))	{'Croatia': {'_a0_': 0.24052122083298128, '_a1_': 29828.344733260405, '_a2_': -1.382844382289519e-156, '_a3_': -105.42634551404899, '_a4_': 1.676627974679294e-05}}	{'Croatia': 0.055676559573059684}	-477.339843968042	129.221529969817
39000	39000	-158.41148882681	((_a3_ * ((T ** ((((_a1_ * _a3_) * log(T)) ** _a1_) / _a1_)) * _a1_)) + _a4_)	{'Croatia': {'_a1_': 85527293.07003567, '_a3_': -1.7226289938970302e-09, '_a4_': -0.2972869962106818, '_a0_': 1.0, '_a2_': 1.0}}	{'Croatia': 0.12004844538468722}	-404.473533799751	43.82527807306631
42000	42000	-157.546266249938	((_a3_ * ((T ** ((((_a1_ * _a3_) * log(T)) + T) ** _a1_)) * _a1_)) + _a4_)	{'Croatia': {'_a1_': 81280988.0080981, '_a3_': -1.8105787641497447e-09, '_a4_': -0.2936264083456043, '_a0_': 1.0, '_a2_': 1.0}}	{'Croatia': 0.12161369920143301}	-403.087429237897	43.997448369010506
26000	26000	-154.644107889151	((_a3_ * ((T ** ((((_a1_ * _a3_) * log(T)) + _a3_) ** _a1_)) * _a1_)) + -(_a0_))	{'Croatia': {'_a0_': 0.29735528100932956, '_a1_': 112987272.54483786, '_a3_': -1.303966463678451e-09, '_a2_': 1.0, '_a4_': 1.0}}	{'Croatia': 0.12004845325314295}	-404.473526786543	47.59265550412045
25000	25000	-147.161567130357	((_a3_ * ((_a0_ ** ((((_a1_ * _a3_) * log(T)) ** _a1_) ** _a1_)) * _a1_)) + -((_a4_ * _a0_)))	{'Croatia': {'_a0_': 0.29643155741184596, '_a1_': 142368087.10366783, '_a3_': -1.034865615889205e-09, '_a4_': 1.0, '_a2_': 1.0}}	{'Croatia': 0.12013300280131539}	-399.725364892013	52.70111531565004
34000	34000	-122.863064550852	((_a3_ * ((_a3_ ** ((((((_a1_ / (_a0_ * _a1_)) + (pow2(_a3_) + _a1_)) * _a3_) * log(T)) ** (_a1_ * _a1_)) * (_a1_ / T))) * _a1_)) + _a0_)	{'Croatia': {'_a0_': -0.2983467295127592, '_a1_': 80447925.62212864, '_a3_': -1.8171770262647807e-09, '_a2_': 1.0, '_a4_': 1.0}}	{'Croatia': 0.12735281912559226}	-398.153475527502	76.21367321289895
80000	80000	-95.0320329697892	((_a3_ * _a0_) + ((_a2_ / (log(((((T + -(_a3_)) + -(_a2_)) / _a2_) + exp(((((T * (_a2_ * _a4_)) * T) / (_a1_ + (((_a4_ + _a3_) ** _a1_) / T))) + _a0_)))) * _a3_)) + _a2_))	{'Croatia': {'_a0_': -40565.3820769869, '_a1_': -4.6701395649474885e+281, '_a2_': 7.141025208754578e-06, '_a3_': 1.0971431940817519e-05, '_a4_': -2.1218667221971875e+297}}	{'Croatia': 0.11125598650688573}	-403.266471820024	106.6012029402228
79000	79000	-95.0320329697892	((_a3_ * _a0_) + ((_a2_ / (log(((((T + -(_a3_)) + -(_a2_)) / _a2_) + exp(((((T * (_a2_ * _a4_)) * T) / (_a1_ + (((_a4_ + _a3_) ** _a1_) / T))) + _a0_)))) * _a3_)) + _a2_))	{'Croatia': {'_a0_': -40565.3820769869, '_a1_': -4.6701395649474885e+281, '_a2_': 7.141025208754578e-06, '_a3_': 1.0971431940817519e-05, '_a4_': -2.1218667221971875e+297}}	{'Croatia': 0.11125598650688573}	-403.266471820024	106.6012029402228
96000	96000	-133.753025795354	((_a3_ * _a0_) + ((_a2_ / (log(((T / _a3_) + exp(((((T * (_a2_ * _a4_)) * T) / _a1_) + _a0_)))) * _a3_)) + _a3_))	{'Croatia': {'_a0_': -43947.07320113473, '_a1_': -4.201289451943122e+281, '_a2_': 6.1182546049723705e-06, '_a3_': 1.0158976581804522e-05, '_a4_': -2.41088688552697e+297}}	{'Croatia': 0.11224745810383864}	-402.317151714933	67.40555006211214
88000	88000	-133.753025795354	((_a3_ * _a0_) + ((_a2_ / (log(((T / _a3_) + exp(((((T * (_a2_ * _a4_)) * T) / _a1_) + _a0_)))) * _a3_)) + _a3_))	{'Croatia': {'_a0_': -43947.07320113473, '_a1_': -4.201289451943122e+281, '_a2_': 6.1182546049723705e-06, '_a3_': 1.0158976581804522e-05, '_a4_': -2.41088688552697e+297}}	{'Croatia': 0.11224745810383864}	-402.317151714933	67.40555006211218
57000	57000	-115.794889549131	((_a3_ + _a4_) * (pow2((-(_a0_) ** (_a0_ * (_a4_ * (_a4_ * (_a0_ * pow2((P / (_a3_ * ((_a0_ + (_a2_ + (_a2_ * (sqrt(T) ** _a3_)))) + pow2(_a2_))))))))))) + (P + -(((pow2(P) + (_a1_ + _a4_)) / _a3_)))))	{'Croatia': {'_a0_': 3.21592853669028e-91, '_a1_': -376.98282791094294, '_a2_': -8.934995055132349e-242, '_a3_': -102.30986601632483, '_a4_': 102.49630486330958}}	{'Croatia': 0.05582561498837181}	-477.053769925065	122.73199541340188
36000	36000	-127.394004853422	((_a3_ / ((T * (((T + _a2_) * (pow3((T * _a3_)) * ((pow2(T) * T) / (_a0_ + (_a0_ * _a0_))))) * pow2(T))) + _a0_)) + _a1_)	{'Croatia': {'_a0_': 4.89994529639414e+102, '_a1_': -0.44488888935732945, '_a2_': 1.3508703057868134e+29, '_a3_': 7.665797923265728e+101, '_a4_': 1.0}}	{'Croatia': 0.11612144760533269}	-403.359393067762	74.28569168045861
