	t	H	expr	parvals	sse	bic	Hp
96000	96000	-188.657681153477	((((T ** _a3_) + (((T * (_a0_ * ((_a0_ / _a1_) * cos((_a4_ / (T * _a2_)))))) * _a1_) / _a3_)) / -(_a1_)) * T)	{'Catalonia': {'_a0_': -1.500676874012203, '_a1_': 0.0003730362123030133, '_a2_': -148509667243.06293, '_a3_': 0.7294644780497683, '_a4_': 2548144938.457301}}	{'Catalonia': 0.040834460361404284}	-510.513362472255	66.59900008265144
76000	76000	-189.5837123077	((((T / _a4_) ** ((((_a4_ / pow2(_a2_)) * (T ** _a3_)) ** T) * _a1_)) / (T / (_a0_ * _a1_))) / (pow2(_a2_) / _a1_))	{'Catalonia': {'_a0_': -2.0174831491794438e-54, '_a1_': 28.491181201457188, '_a2_': 5.4067762752493286e-24, '_a3_': 120.40425207451032, '_a4_': 0.001862838207320536}}	{'Catalonia': 0.038613274301123206}	-516.497897131356	68.66523625797844
99000	99000	-190.734213557175	((((T / _a4_) ** (((_a0_ * (T ** _a3_)) ** T) * _a1_)) * (_a2_ / (_a4_ * (_a4_ * ((T + T) * (_a4_ / _a3_)))))) * _a0_)	{'Catalonia': {'_a0_': 4.684519898989193e+59, '_a1_': 24.957216623136826, '_a2_': -1.100699657043966e-74, '_a3_': 121.35427001787009, '_a4_': 0.001809617229840623}}	{'Catalonia': 0.038125233853839396}	-517.858909566485	68.1952412260679
87000	87000	-165.173845689014	((((T / _a4_) ** (((_a3_ * (T ** _a3_)) ** (T + (_a4_ * _a2_))) * _a1_)) / (((_a1_ * T) * _a4_) / (((pow3(pow2(_a3_)) * _a0_) * _a1_) + _a0_))) / pow2(_a0_))	{'Catalonia': {'_a0_': -3.1874886184202146e+19, '_a1_': 653.3686195296834, '_a2_': 2.3710623823215777, '_a3_': 120.04176240171623, '_a4_': 0.0017802069752228282}}	{'Catalonia': 0.039228277629863265}	-514.807110557606	92.22970958978844
29000	29000	-165.720303826574	((((_a0_ * (_a2_ + (((-((T * _a2_)) * _a1_) * ((T + _a1_) / _a4_)) * (-(_a0_) * (T + ((_a3_ ** T) / pow2(_a4_))))))) * pow2(_a0_)) / T) + _a4_)	{'Catalonia': {'_a0_': 39686359894.244286, '_a1_': -0.012232468783128213, '_a2_': -1.3387443554180997e-34, '_a3_': 1.0338332551372428e-179, '_a4_': -12.328118404436315}}	{'Catalonia': 0.043463351337880776}	-503.837445929443	86.19841913814764
60000	60000	-150.153501941674	((((_a0_ / (cosh((((_a3_ ** _a1_) + ((_a2_ ** -((T + P))) + _a2_)) * ((pow2(_a0_) * T) + _a4_))) + _a0_)) * _a3_) * _a0_) + ((_a4_ + (sqrt(P) * (_a2_ + pow2(((_a3_ ** _a3_) * _a2_))))) / pow2((T * T))))	{'Catalonia': {'_a0_': -2.457970390892472, '_a1_': 2.700550507898254, '_a2_': 9.109023810008074e-13, '_a3_': 7.928316804683867, '_a4_': -1.0710638713980966e-10}}	{'Catalonia': 0.025450784423499493}	-561.100798607003	130.39689736182683
61000	61000	-160.781797973845	((((_a0_ / (cosh((((abs(_a3_) ** _a1_) + ((_a2_ ** -((T + P))) + T)) * ((_a3_ * T) + T))) + _a0_)) * _a3_) * _a0_) + ((_a4_ + (sqrt(P) * (_a2_ + pow2(_a2_)))) / pow2((T * T))))	{'Catalonia': {'_a0_': -2.4637613028948064, '_a1_': 2.4578398156891943, '_a2_': 1.3184739290370897e-10, '_a3_': 8.207434765166468, '_a4_': -1.0315882036707105e-10}}	{'Catalonia': 0.024046407702571736}	-567.174219951425	122.80531200186736
66000	66000	-158.537684607822	((((_a0_ / (exp(((pow3(_a1_) + ((_a2_ ** -(P)) + _a4_)) * (((_a1_ + _a1_) * T) + _a0_))) + _a3_)) / (_a2_ * _a2_)) / (-(((_a2_ * P) + _a4_)) * _a2_)) + ((_a4_ + (P * _a2_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.403557694066548e-38, '_a1_': 5.352679680922918, '_a2_': 1.28810266247277e-10, '_a3_': -4.848743464380873, '_a4_': -7.43889901569294e-11}}	{'Catalonia': 0.024865212524894008}	-563.591418922923	123.2580248536393
43000	43000	-149.415099429735	((((_a0_ / (sinh((_a1_ * T)) + _a2_)) * (pow2(((_a0_ + _a1_) * _a4_)) * pow2((pow2(_a1_) * pow2(_a4_))))) * pow2((_a4_ * pow2((_a3_ * _a4_))))) + ((P + _a2_) / pow2(((T * _a4_) * (T / _a3_)))))	{'Catalonia': {'_a0_': 1.000072322270632e-243, '_a1_': 1739.128404482152, '_a2_': -2.3992096689711304, '_a3_': -13097968246.60844, '_a4_': -2521173206340696.5}}	{'Catalonia': 0.03335600844878653}	-532.158223637722	116.66401238912565
97000	97000	-184.485992531112	((((_a1_ ** P) + (_a1_ / _a0_)) ** (T * (P + _a2_))) + ((P / (((_a1_ / _a3_) * ((T ** _a4_) * (_a0_ + P))) + ((_a3_ * P) ** T))) + _a2_))	{'Catalonia': {'_a0_': 2.4316499324563157e-250, '_a1_': 3.665704467356383e-267, '_a2_': -1.34886919303448, '_a3_': 1.784282199922191e-293, '_a4_': 9.756651485391192}}	{'Catalonia': 0.029031758711922307}	-547.014912637704	89.02146378773946
26000	26000	-200.992287546796	((((_a1_ + cos((sqrt(_a2_) * ((-(_a3_) / _a0_) ** T)))) * T) * (_a4_ + _a4_)) * _a2_)	{'Catalonia': {'_a0_': 1.0295293485075032e+215, '_a1_': -1.4035898966843185, '_a2_': 454.2694889001972, '_a3_': -2.5136517673324948e-76, '_a4_': 0.027986215516573026}}	{'Catalonia': 0.04136070883963434}	-509.14322461331	53.579324759858586
81000	81000	-172.449798810187	((((_a1_ / (cosh(((_a3_ + ((_a0_ ** -(P)) + _a3_)) * (_a0_ + (pow2(_a4_) * T)))) + _a4_)) / _a2_) / _a2_) + ((_a2_ + ((P * (_a3_ * exp(_a1_))) * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.8856417876165733e-12, '_a1_': 3.845271857239629e-19, '_a2_': -8.694498186151822e-11, '_a3_': 133.71288853168275, '_a4_': -2.473133187788568}}	{'Catalonia': 0.024496405429713684}	-565.190357335304	110.14537985746496
77000	77000	-164.313593189567	((((_a1_ / (cosh(((_a3_ + ((_a0_ ** -(P)) + _a3_)) * (_a2_ + (pow2(((_a0_ / _a4_) + _a4_)) * T)))) + _a4_)) / pow2(pow2(_a0_))) / _a2_) + ((_a2_ + ((P * _a3_) * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.8856411928186905e-12, '_a1_': -5.591375512481025e-56, '_a2_': -8.694496733581756e-11, '_a3_': 133.7128955138282, '_a4_': -2.47313315969742}}	{'Catalonia': 0.024496405375698287}	-565.190357571243	118.28158559605416
69000	69000	-154.544704696924	((((_a1_ / (exp(((pow2(_a1_) + ((_a0_ ** -(P)) + T)) * ((_a1_ * T) + (_a0_ + _a0_)))) + _a4_)) * _a1_) * cos((_a1_ + exp((pow2(_a0_) + _a4_))))) + ((log(_a3_) + (P * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 2.4589677246457407e-10, '_a1_': 11.811833570808874, '_a3_': 0.9999999999175481, '_a4_': -4.871506612326446, '_a2_': 1.0}}	{'Catalonia': 0.026407380673831988}	-561.82565086019	126.3681207331704
89000	89000	-148.564910100645	((((_a1_ / (sinh(((_a3_ + ((_a0_ ** -(P)) * cos(pow2(_a2_)))) * ((T * _a4_) + (pow2((_a4_ + pow2(_a4_))) * T)))) + _a4_)) / ((_a0_ * _a0_) * _a3_)) / _a4_) + ((_a2_ + ((P * _a3_) * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.6500223750195563e-12, '_a1_': -6.66864529492367e-20, '_a2_': -9.303998813801072e-11, '_a3_': 200.17220801512366, '_a4_': -2.3670789175244713}}	{'Catalonia': 0.02519375204328456}	-562.186905924421	132.52854286156548
78000	78000	-177.984867642338	((((_a1_ / (sinh(((_a3_ + ((_a0_ ** -(P)) + _a3_)) * (_a0_ + (pow2(_a4_) * T)))) + _a4_)) / (_a2_ * _a2_)) / _a0_) + ((_a2_ + ((P * _a3_) * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.595168240380586e-12, '_a1_': 5.867558096445656e-31, '_a2_': -8.40913732707827e-11, '_a3_': 146.37616916212548, '_a4_': -2.3776100408568324}}	{'Catalonia': 0.02443263613770449}	-565.469264008713	104.74976436201796
79000	79000	-155.078472629748	((((_a1_ / (sinh(((_a3_ + ((_a0_ ** -(P)) + _a3_)) * (_a1_ + (pow2(_a4_) * T)))) + _a4_)) / pow2(_a0_)) + _a2_) + ((_a2_ + ((P * (_a3_ / (-(_a0_) + exp(P)))) * _a0_)) / pow2((T * (T + _a1_)))))	{'Catalonia': {'_a0_': 1.837381611891628e-12, '_a1_': 1.7460221211578858e-22, '_a2_': -8.509142405852305e-11, '_a3_': 146.4772601834492, '_a4_': -2.376309097097336}}	{'Catalonia': 0.024109662693251946}	-566.893121936583	128.36808833854323
99000	99000	-149.264817546057	((((_a1_ / (sinh(((_a3_ + ((_a1_ ** -(P)) * cos((_a3_ + (_a2_ * _a3_))))) * ((T * _a2_) + (pow2((_a4_ + pow2(_a4_))) * T)))) + _a4_)) / ((_a0_ * _a0_) / _a3_)) * _a3_) + ((_a2_ + (P * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.2187615991889192e-10, '_a1_': 3.109459833005055e-23, '_a2_': -7.249767671388835e-11, '_a3_': 155.52714227583132, '_a4_': -2.385481168389774}}	{'Catalonia': 0.02406224528615745}	-567.103770192406	134.28706755014545
95000	95000	-164.528180402666	((((_a1_ / (sinh(((_a3_ + ((_a1_ ** -(P)) * cos(_a3_))) * (_a0_ + (pow2((_a4_ + pow2(_a4_))) * T)))) + _a4_)) / ((_a0_ * _a0_) / _a3_)) * _a3_) + ((_a2_ + (P * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.218769372937565e-10, '_a1_': 3.1094985405688233e-23, '_a2_': -7.249776071785523e-11, '_a3_': 155.5271424194889, '_a4_': -2.385481066904468}}	{'Catalonia': 0.02406224227308734}	-567.103783590928	119.02371139279744
97000	97000	-164.528180402666	((((_a1_ / (sinh(((_a3_ + ((_a1_ ** -(P)) * cos(_a3_))) * (_a0_ + (pow2((_a4_ + pow2(_a4_))) * T)))) + _a4_)) / ((_a0_ * _a0_) / _a3_)) * _a3_) + ((_a2_ + (P * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.218769372937565e-10, '_a1_': 3.1094985405688233e-23, '_a2_': -7.249776071785523e-11, '_a3_': 155.5271424194889, '_a4_': -2.385481066904468}}	{'Catalonia': 0.02406224227308734}	-567.103783590928	119.02371139279742
98000	98000	-164.528173698234	((((_a1_ / (sinh(((_a3_ + ((_a1_ ** -(P)) * cos(_a3_))) * (_a1_ + (pow2((_a4_ + pow2(_a4_))) * T)))) + _a4_)) / ((_a0_ * _a0_) / _a3_)) * _a3_) + ((_a2_ + (P * _a0_)) / pow2((T * T))))	{'Catalonia': {'_a0_': 1.218755174938841e-10, '_a1_': 3.109428043992265e-23, '_a2_': -7.249762571087703e-11, '_a3_': 155.5271421251492, '_a4_': -2.385481226271465}}	{'Catalonia': 0.024062245288483088}	-567.103770182064	119.02371139279742
