strata,patch,time,cases
1,4,102,-2.4205442348475e-6
2,4,102,-2.929664520666757e-5
3,4,102,-1.0962961612014206e-5
1,5,102,-2.988679178115624e-6
2,5,102,-3.712199465952036e-5
3,5,102,-1.3492370151640335e-5
1,1,103,-3.650091984514501e-7
2,1,103,-3.8242439289081394e-6
3,1,103,-1.4112731835005778e-6
1,2,103,-8.053668174468868e-7
2,2,103,-7.939665429483105e-6
3,2,103,-2.9316612256433394e-6
1,3,103,-1.1367997869844498e-6
2,3,103,-1.1388595005908837e-5
3,3,103,-4.210371237921953e-6
1,4,103,-2.4041485075071066e-6
2,4,103,-2.3853027802461485e-5
3,4,103,-9.011315216034153e-6
1,5,103,-2.9781896070865683e-6
2,5,103,-3.0238666759269813e-5
3,5,103,-1.1113606790521699e-5
1,1,104,-3.096383318519579e-7
2,1,104,-2.6515303196287275e-6
3,1,104,-9.91416004514609e-7
1,2,104,-6.740992120836496e-7
2,2,104,-5.445255660710012e-6
3,2,104,-2.0290011036669134e-6
1,3,104,-9.61079629040583e-7
2,3,104,-7.86438964828761e-6
3,3,104,-2.946209405983081e-6
1,4,104,-2.041012476192732e-6
2,4,104,-1.6598252808771583e-5
3,4,104,-6.343682521221734e-6
1,5,104,-2.5304675593627977e-6
2,5,104,-2.1016424763483382e-5
3,5,104,-7.822555304685134e-6
1,1,105,-2.245979513632974e-7
2,1,105,-1.4366021287011487e-6
3,1,105,-5.499523930195777e-7
1,2,105,-4.830032871635369e-7
2,2,105,-2.897827942170748e-6
3,2,105,-1.099702613090199e-6
1,3,105,-6.946096014725202e-7
2,3,105,-4.2295079598789e-6
3,3,105,-1.6237091499658965e-6
1,4,105,-1.4855502774996948e-6
2,4,105,-9.0721522034209e-6
3,4,105,-3.5450200229546116e-6
1,5,105,-1.8386769276642946e-6
2,5,105,-1.1428233978526568e-5
3,5,105,-4.352492607172901e-6
1,1,106,-1.3087470569088396e-7
2,1,106,-3.634076816940091e-7
3,1,106,-1.5613869520195915e-7
1,2,106,-2.7689984636799666e-7
2,2,106,-6.697430148770989e-7
3,2,106,-2.823596441239018e-7
1,3,106,-4.024786688776535e-7
2,3,106,-1.0292170554265238e-6
3,3,106,-4.481943109101704e-7
1,4,106,-8.740404245189898e-7
2,4,106,-2.413960179908611e-6
3,4,106,-1.049758798470663e-6
1,5,106,-1.0743604771049083e-6
2,5,106,-2.938590697735763e-6
3,5,106,-1.2511333998931485e-6
1,1,107,-4.4582213085199385e-8
2,1,107,4.5644253561784374e-7
3,1,107,1.474513711307434e-7
1,2,107,-8.96579086517746e-8
2,2,107,1.017310194121974e-6
3,2,107,3.400052256242919e-7
1,3,107,-1.344588824903367e-7
2,3,107,1.407593789845368e-6
3,3,107,4.5491263580107365e-7
1,4,107,-3.10838672016307e-7
2,4,107,2.6843891170473647e-6
3,4,107,8.758508289626307e-7
1,5,107,-3.6948434742766655e-7
2,5,107,3.5600120955778164e-6
3,5,107,1.1437018013352106e-6
1,1,108,2.390849303489219e-8
2,1,108,9.789220346491757e-7
3,1,108,3.433026145947647e-7
1,2,108,5.736826026385447e-8
2,2,108,2.080646671161877e-6
3,2,108,7.356284009546166e-7
1,3,108,7.758588164090278e-8
2,3,108,2.9534492779985437e-6
3,3,108,1.0349141131298886e-6
1,4,108,1.3700628174240187e-7
2,4,108,5.948439584542263e-6
3,4,108,2.122823049982337e-6
1,5,108,1.907940343553538e-7
2,5,108,7.711184909217283e-6
3,5,108,2.6918181950633613e-6
1,1,109,6.977906491484335e-8
2,1,109,1.2146107862659693e-6
3,1,109,4.34257300816512e-7
1,2,109,1.5471300317214997e-7
2,2,109,2.548681249071993e-6
3,2,109,9.13763479220273e-7
1,3,109,2.1902990628274023e-7
2,3,109,3.643052637105422e-6
3,3,109,1.301571354154048e-6
1,4,109,4.383742187429375e-7
2,4,109,7.440958353051303e-6
3,4,109,2.7095277395382094e-6
1,5,109,5.666983168857544e-7
2,5,109,9.592798306842815e-6
3,5,109,3.4138810514617965e-6
1,1,110,9.284605271675465e-8
2,1,110,1.2116677742509553e-6
3,1,110,4.372805079612315e-7
1,2,110,2.026952662372263e-7
2,2,110,2.5253446748034813e-6
3,2,110,9.116272703586374e-7
1,3,110,2.8958580038893715e-7
2,3,110,3.622291245812786e-6
3,3,110,1.306401855772118e-6
1,4,110,5.920533420826373e-7
2,4,110,7.456905286440553e-6
3,4,110,2.7424972362521525e-6
1,5,110,7.563909279742451e-7
2,5,110,9.582466410166056e-6
3,5,110,3.442419291090867e-6
1,1,111,9.625144446079475e-8
2,1,111,1.0383295507555417e-6
3,1,111,3.770066249253572e-7
1,2,111,2.0855098415535537e-7
2,2,111,2.154002011707707e-6
3,2,111,7.811620038746889e-7
1,3,111,2.992110036782099e-7
2,3,111,3.095992027077018e-6
3,3,111,1.1234245556595299e-6
1,4,111,6.182548887884178e-7
2,4,111,6.415541075211814e-6
3,4,111,2.3760444042849583e-6
1,5,111,7.853098816473693e-7
2,5,111,8.218776448695056e-6
3,5,111,2.9709423940818535e-6
1,1,112,8.505875806573168e-8
2,1,112,7.675437116213461e-7
3,1,112,2.800495589384477e-7
1,2,112,1.834195699625337e-7
2,2,112,1.586078740464265e-6
3,2,112,5.775165911362859e-7
1,3,112,2.6374437047754714e-7
2,3,112,2.2822082478447785e-6
3,3,112,8.322155297304213e-7
1,4,112,5.495586269672225e-7
2,4,112,4.765802006480298e-6
3,4,112,1.7767370123290559e-6
1,5,112,6.946967816189043e-7
2,5,112,6.079139207172966e-6
3,5,112,2.2090017909679904e-6
1,1,113,6.49795497582218e-8
2,1,113,4.6530108656634527e-7
3,1,113,1.706528603135875e-7
1,2,113,1.3964808703068237e-7
2,2,113,9.57474582561713e-7
3,2,113,3.50370392834399e-7
1,3,113,2.00960045006604e-7
2,3,113,1.3776246035671791e-6
3,3,113,5.050273136855108e-7
1,4,113,4.2272715112934544e-7
2,4,113,2.9144000345130456e-6
3,4,113,1.0963387979242788e-6
1,5,113,5.31175551401063e-7
2,5,113,3.686871796240926e-6
