strata,patch,time,cases
1,1,152,5.291949675358918e-8
2,1,152,4.9337754208630515e-6
3,1,152,1.676343090484557e-5
1,2,152,3.24493770331698e-8
2,2,152,4.711892493521988e-6
3,2,152,1.0686548092312027e-5
1,3,152,1.0964343766014067e-7
2,3,152,1.134196925196204e-5
3,3,152,5.67528615034482e-5
1,4,152,1.28277860705209e-7
2,4,152,1.992103798921873e-5
3,4,152,4.2469384841892535e-5
1,5,152,4.838306117079541e-7
2,5,152,5.186405059516006e-5
3,5,152,0.00014754394111634193
1,1,153,5.0273522109953404e-8
2,1,153,4.687086580989789e-6
3,1,153,1.5925259151959614e-5
1,2,153,3.0826908555766175e-8
2,2,153,4.476297728459852e-6
3,2,153,1.0152220263079969e-5
1,3,153,1.0416126637500133e-7
2,3,153,1.0774870584058425e-5
3,3,153,5.391521780061414e-5
1,4,153,1.218639687993898e-7
2,4,153,1.8924985665069977e-5
3,4,153,4.034591431187186e-5
1,5,153,4.5963908274240353e-7
2,5,153,4.92708475136438e-5
3,5,153,0.00014016674243752313
1,1,154,4.77598464331525e-8
2,1,154,4.452732250354516e-6
3,1,154,1.5128996180697064e-5
1,2,154,2.9285563995053303e-8
2,2,154,4.2524828374787784e-6
3,2,154,9.644609210376164e-6
1,3,154,9.895320438319581e-8
2,3,154,1.0236127050463401e-5
3,3,154,5.1219456862197215e-5
1,4,154,1.1577077297381192e-7
2,4,154,1.797873636470735e-5
3,4,154,3.832861848691947e-5
1,5,154,4.3665713215851726e-7
2,5,154,4.6807305123552924e-5
3,5,154,0.00013315840522869647
1,1,155,4.537185464053807e-8
2,1,155,4.230095680545601e-6
3,1,155,1.4372546485905611e-5
1,2,155,2.782128687645759e-8
2,2,155,4.039858780639814e-6
3,2,155,9.16237896502962e-6
1,3,155,9.400554580320833e-8
2,3,155,9.724320825843035e-6
3,3,155,4.865848435289325e-5
1,4,155,1.0998223758553405e-7
2,4,155,1.707979979857731e-5
3,4,155,3.6412188234485144e-5
1,5,155,4.148242799328984e-7
2,5,155,4.4466940206890646e-5
3,5,155,0.0001265004858926374
1,1,156,4.3103262438105964e-8
2,1,156,4.018590963290182e-6
3,1,156,1.3653919345815992e-5
1,2,156,2.6430223620423967e-8
2,2,156,3.837865975438814e-6
3,2,156,8.704260372121236e-6
1,3,156,8.930527015472446e-8
2,3,156,9.238104984287641e-6
3,3,156,4.622556067843846e-5
1,4,156,1.0448312898833052e-7
2,4,156,1.6225810207772598e-5
3,4,156,3.4591579925195865e-5
1,5,156,3.940830703265029e-7
2,5,156,4.224359372834817e-5
3,5,156,0.00012017546307644437
1,1,157,4.09480997820005e-8
2,1,157,3.817661489866175e-6
3,1,157,1.2971223586673688e-5
1,2,157,2.510871339969762e-8
2,2,157,3.6459728268161893e-6
3,2,157,8.26904775790743e-6
1,3,157,8.484000809143353e-8
2,3,157,8.776199958563381e-6
3,3,157,4.3914283259853365e-5
1,4,157,9.925897543293132e-8
2,4,157,1.5414520146169305e-5
3,4,157,3.286200218241685e-5
1,5,157,3.743789206783898e-7
2,5,157,4.0131414637467596e-5
3,5,157,0.00011416669158943015
1,1,158,3.890069516014205e-8
2,1,158,3.626778486575887e-6
3,1,158,1.2322662606519164e-5
1,2,158,2.3853278489641568e-8
2,2,158,3.4636743287108936e-6
3,2,158,7.855595758174747e-6
1,3,158,8.059800882611957e-8
2,3,158,8.337390173524882e-6
3,3,158,4.1718569686181586e-5
1,4,158,9.429602894668463e-8
2,4,158,1.4643794567477267e-5
3,4,158,3.1218903277464285e-5
1,5,158,3.556599777037922e-7
2,5,158,3.812484447300548e-5
3,5,158,0.00010845835860434424
1,1,159,3.6955660659725456e-8
2,1,159,3.445439622748803e-6
3,1,159,1.1706529645840111e-5
1,2,159,2.266061510089403e-8
2,2,159,3.290490734115903e-6
3,2,159,7.462816301313011e-6
1,3,159,7.65681091843569e-8
2,3,159,7.92052084575584e-6
3,3,159,3.963264170382237e-5
1,4,159,8.958122910517311e-8
2,4,159,1.3911605203948638e-5
3,4,159,2.9657959142871565e-5
1,5,159,3.378769809767758e-7
2,5,159,3.621860273145829e-5
3,5,159,0.00010303544203317298
1,1,160,3.510787778005564e-8
2,1,160,3.273167687911367e-6
3,1,160,1.1121203293590145e-5
1,2,160,2.152758466772869e-8
2,2,160,3.125966290759681e-6
3,2,160,7.0896757400376995e-6
1,3,160,7.273970420153499e-8
2,3,160,7.5244949419481965e-6
3,3,160,3.7651010003120344e-5
1,4,160,8.51021686086457e-8
2,4,160,1.3216025223408445e-5
3,4,160,2.8175061978144527e-5
1,5,160,3.2098313322817484e-7
2,5,160,3.440767296373919e-5
3,5,160,9.788367097543232e-5
1,1,161,3.335248395623332e-8
2,1,161,3.109509334977436e-6
3,1,161,1.0565143217350525e-5
1,2,161,2.045120557506711e-8
2,2,161,2.969668039763968e-6
3,2,161,6.735192125414713e-6
1,3,161,6.910271919466067e-8
2,3,161,7.148270289017304e-6
3,3,161,3.576845976397324e-5
1,4,161,8.084706058960954e-8
2,4,161,1.2555224152543141e-5
3,4,161,2.6766309421048917e-5
1,5,161,3.0493397714085405e-7
2,5,161,3.268728956609738e-5
3,5,161,9.29894881396543e-5
1,1,162,3.1684859756125686e-8
2,1,162,2.954033886176329e-6
3,1,162,1.0036886106781505e-5
1,2,162,1.9428645298055873e-8
2,2,162,2.8211846741507336e-6
3,2,162,6.3984326167739985e-6
1,3,162,6.564758322892871e-8
2,3,162,6.790856828383229e-6
3,3,162,3.398003692355261e-5
1,4,162,7.68047075522013e-8
2,4,162,1.1927463053633651e-5
3,4,162,2.542799426082268e-5
1,5,162,2.89687278300876e-7
2,5,162,3.1052925230612916e-5
3,5,162,8.834001414219243e-5
1,1,163,3.01006167202554e-8
2,1,163,2.8063321987735527e-6
3,1,163,9.535041820303066e-6
1,2,163,1.845721294036666e-8
2,2,163,2.6801254546071394e-6
3,2,163,6.0785110219179605e-6
1,3,163,6.236520391954198e-8
2,3,163,6.451314007814923e-6
3,3,163,3.228103513183865e-5
1,4,163,7.296447188191542e-8
2,4,163,1.1331089942877021e-5
3,4,163,2.4156594667381266e-5
1,5,163,2.7520291402379836e-7
2,5,163,2.9500279023906606e-5
3,5,163,8.392301359427813e-5
1,1,164,2.8595585811319133e-8
2,1,164,2.6660155876404787e-6
3,1,164,9.058289724870374e-6
1,2,164,1.7534352148931632e-8
2,2,164,2.5461191797353706e-6
3,2,164,5.774585461164715e-6
1,3,164,5.9246943498476004e-8
2,3,164,6.1287483040888006e-6
3,3,164,3.0666983360656685e-5
1,4,164,6.93162478400049e-8
2,4,164,1.0764535438570896e-5
3,4,164,2.2948764911387666e-5
1,5,164,2.6144276775298124e-7
2,5,164,2.8025265063001215e-5
3,5,164,7.972686288812455e-5
1,1,165,2.7165806440256668e-8
2,1,165,2.5327148018488436e-6
3,1,165,8.60537521905898e-6
1,2,165,1.6657634380947184e-8
2,2,165,2.418813208098941e-6
3,2,165,5.48585614877819e-6
1,3,165,5.628459607488931e-8
2,3,165,5.822310869972682e-6
3,3,165,2.9133634133151175e-5
1,4,165,6.585043495222238e-8
2,4,165,1.0226308627809674e-5
3,4,165,2.1801326550076527e-5
1,5,165,2.483706287300229e-7
2,5,165,2.6624001758614865e-5
3,5,165,7.57405195960933e-5
1,1,166,2.5807516043148785e-8
2,1,166,2.406079052646054e-6
3,1,166,8.175106430551889e-6
1,2,166,1.5824752511921178e-8
2,2,166,2.2978725295905283e-6
3,2,166,5.211563286425423e-6
1,3,166,5.347036603912324e-8
2,3,166,5.531195299488586e-6
3,3,166,2.7676952343443096e-5
1,4,166,6.255791274132442e-8
2,4,166,9.714993141121813e-6
3,4,166,2.0711260057165545e-5
1,5,166,2.3595209669915693e-7
2,5,166,2.529280159796908e-5
3,5,166,7.195349340430594e-5
1,1,167,2.451714017833679e-8
2,1,167,2.285775090146281e-6
3,1,167,7.766351078991411e-6
1,2,167,1.503351476140262e-8
2,2,167,2.1829788834619797e-6
3,2,167,4.9509850624337875e-6
1,3,167,5.079684754360934e-8
2,3,167,5.254635505253686e-6
3,3,167,2.629310463601663e-5
1,4,167,5.94300167172041e-8
2,4,167,9.229243424074893e-6
3,4,167,1.967569687276275e-5
1,5,167,2.2415449136879432e-7
2,5,167,2.402816143936904e-5
3,5,167,6.835581850147034e-5
1,1,168,2.3291283122575644e-8
2,1,168,2.171486326384645e-6
3,1,168,7.378033496365449e-6
1,2,168,1.4281838930431027e-8
2,2,168,2.073829920850697e-6
3,2,168,4.703435752423383e-6
1,3,168,4.8257005021786897e-8
2,3,168,4.9919037025436856e-6
3,3,168,2.497844931815382e-5
1,4,168,5.645851559153619e-8
2,4,168,8.767781196498563e-6
3,4,168,1.8691911854888896e-5
1,5,168,2.129467664318599e-7
2,5,168,2.2826753293631186e-5
3,5,168,6.493802735362192e-5
1,1,169,2.2126718936547634e-8
2,1,169,2.06291200224169e-6
3,1,169,7.009131796646506e-6
1,2,169,1.3567746925405354e-8
2,2,169,1.9701384092260704e-6
3,2,169,4.4682639154458245e-6
1,3,169,4.5844154678497154e-8
2,3,169,4.742308494221299e-6
3,3,169,2.3729526777558002e-5
1,4,169,5.363558962655668e-8
2,4,169,8.329392088890612e-6
3,4,169,1.7757316110090943e-5
1,5,169,2.0229942787830532e-7
2,5,169,2.1685415566621987e-5
3,5,169,6.16911257922815e-5
1,1,170,2.102038297465817e-8
2,1,170,1.959766396124822e-6
3,1,170,6.658675187020577e-6
1,2,170,1.2889359550737365e-8
2,2,170,1.8716314768213723e-6
3,2,170,4.244850680458539e-6
1,3,170,4.3551946898289056e-8
2,3,170,4.505193051726104e-6
3,3,170,2.2543050379310018e-5
1,4,170,5.0953810051325425e-8
2,4,170,7.912922447627489e-6
3,4,170,1.6869450182978048e-5
1,5,170,1.9218445637199512e-7
2,5,170,2.0601144740492847e-5
3,5,170,5.860656934877466e-5
1,1,171,1.9969363822518383e-8
2,1,171,1.8617780722275287e-6
3,1,171,6.325741413278363e-6
1,2,171,1.2244891568409365e-8
2,2,171,1.7780498948680397e-6
3,2,171,4.03260811793013e-6
1,3,171,4.137434954315509e-8
2,3,171,4.279933387050205e-6
3,3,171,2.141589781715339e-5
1,4,171,4.840611952678473e-8
2,4,171,7.517276299987693e-6
3,4,171,1.6025977584636004e-5
1,5,171,1.8257523353477396e-7
2,5,171,1.9571087470947697e-5
3,5,171,5.5676240769652256e-5
1,1,172,1.89708956364316e-8
2,1,172,1.7686891662615553e-6
3,1,172,6.009454333211526e-6
1,2,172,1.1632647002246906e-8
2,2,172,1.6891473954886695e-6
3,2,172,3.8309776934083755e-6
1,3,172,3.930563208190303e-8
2,3,172,4.065936710774497e-6
3,3,172,2.0345102898033582e-5
1,4,172,4.5985813580636124e-8
2,4,172,7.141412470237964e-6
3,4,172,1.5224678646274163e-5
